{'ticker1': 'AUB', 'ticker2': 'BRKL', 'total_profit': 618.2756749307755, 'hit_rate': 0.7058823529411765, 'ending_cash': 10618.275674930772, 'std_deviation': 0.27532730299281793, 'trade_amounts': 85, 'avg_profit': 7.273831469773831}
{'ticker1': 'FIBK', 'ticker2': 'PPBI', 'total_profit': 614.9741457592376, 'hit_rate': 0.6867469879518072, 'ending_cash': 10614.974145759232, 'std_deviation': 0.31299068561784477, 'trade_amounts': 83, 'avg_profit': 7.409327057340212}
{'ticker1': 'ASB', 'ticker2': 'HOMB', 'total_profit': 614.1280470463357, 'hit_rate': 0.7011494252873564, 'ending_cash': 10614.12804704634, 'std_deviation': 0.25875873933364485, 'trade_amounts': 87, 'avg_profit': 7.058943069498113}
{'ticker1': 'AVNT', 'ticker2': 'CBT', 'total_profit': 610.8896421976725, 'hit_rate': 0.6410256410256411, 'ending_cash': 10610.889642197677, 'std_deviation': 0.31070616252660627, 'trade_amounts': 78, 'avg_profit': 7.831918489713749}
{'ticker1': 'BRKL', 'ticker2': 'HOMB', 'total_profit': 600.5215570206326, 'hit_rate': 0.6341463414634146, 'ending_cash': 10600.521557020638, 'std_deviation': 0.3667305176409978, 'trade_amounts': 82, 'avg_profit': 7.323433622202834}
{'ticker1': 'FIBK', 'ticker2': 'SSB', 'total_profit': 595.3803569326114, 'hit_rate': 0.6666666666666666, 'ending_cash': 10595.380356932606, 'std_deviation': 0.28972976444006643, 'trade_amounts': 84, 'avg_profit': 7.087861392054897}
{'ticker1': 'FIBK', 'ticker2': 'OCFC', 'total_profit': 551.4487462971779, 'hit_rate': 0.6966292134831461, 'ending_cash': 10551.448746297181, 'std_deviation': 0.3485313797865914, 'trade_amounts': 89, 'avg_profit': 6.196053329181768}
{'ticker1': 'BRKL', 'ticker2': 'CBU', 'total_profit': 550.1060323423604, 'hit_rate': 0.6805555555555556, 'ending_cash': 10550.106032342368, 'std_deviation': 0.31931415385630757, 'trade_amounts': 72, 'avg_profit': 7.640361560310563}
{'ticker1': 'FIBK', 'ticker2': 'TCBI', 'total_profit': 540.8785292841544, 'hit_rate': 0.6704545454545454, 'ending_cash': 10540.878529284159, 'std_deviation': 0.3770817793603405, 'trade_amounts': 88, 'avg_profit': 6.146346923683573}
{'ticker1': 'ATO', 'ticker2': 'CMS', 'total_profit': 523.3578554186737, 'hit_rate': 0.6736842105263158, 'ending_cash': 10523.357855418672, 'std_deviation': 0.17663008871283326, 'trade_amounts': 95, 'avg_profit': 5.509030057038668}
{'ticker1': 'CBU', 'ticker2': 'FIBK', 'total_profit': 519.1626375775736, 'hit_rate': 0.7088607594936709, 'ending_cash': 10519.16263757758, 'std_deviation': 0.341452676350524, 'trade_amounts': 79, 'avg_profit': 6.571678956678147}
{'ticker1': 'HOMB', 'ticker2': 'SNV', 'total_profit': 517.3291404542947, 'hit_rate': 0.6081081081081081, 'ending_cash': 10517.329140454294, 'std_deviation': 0.26498515448075627, 'trade_amounts': 74, 'avg_profit': 6.990934330463445}
{'ticker1': 'SSB', 'ticker2': 'UBSI', 'total_profit': 513.0224781609534, 'hit_rate': 0.6703296703296703, 'ending_cash': 10513.022478160958, 'std_deviation': 0.2111998989473665, 'trade_amounts': 91, 'avg_profit': 5.637609650120367}
{'ticker1': 'CVBF', 'ticker2': 'SFNC', 'total_profit': 510.73075610335417, 'hit_rate': 0.7191011235955056, 'ending_cash': 10510.730756103358, 'std_deviation': 0.21855946639179868, 'trade_amounts': 89, 'avg_profit': 5.738547821386}
{'ticker1': 'SFNC', 'ticker2': 'UBSI', 'total_profit': 510.05297285722725, 'hit_rate': 0.6666666666666666, 'ending_cash': 10510.052972857231, 'std_deviation': 0.21095379265346723, 'trade_amounts': 78, 'avg_profit': 6.53914067765676}
{'ticker1': 'FHB', 'ticker2': 'UBSI', 'total_profit': 508.10142501725085, 'hit_rate': 0.6352941176470588, 'ending_cash': 10508.101425017254, 'std_deviation': 0.29099532218196034, 'trade_amounts': 85, 'avg_profit': 5.977663823732367}
{'ticker1': 'CBU', 'ticker2': 'SFNC', 'total_profit': 504.34552387061484, 'hit_rate': 0.7532467532467533, 'ending_cash': 10504.345523870614, 'std_deviation': 0.2503864160568484, 'trade_amounts': 77, 'avg_profit': 6.549941868449542}
{'ticker1': 'ESNT', 'ticker2': 'RDN', 'total_profit': 500.9138881856241, 'hit_rate': 0.6785714285714286, 'ending_cash': 10500.913888185625, 'std_deviation': 0.2061050818923134, 'trade_amounts': 84, 'avg_profit': 5.963260573638383}
{'ticker1': 'FHB', 'ticker2': 'PPBI', 'total_profit': 497.4241695029766, 'hit_rate': 0.723404255319149, 'ending_cash': 10497.42416950297, 'std_deviation': 0.2835769768840959, 'trade_amounts': 94, 'avg_profit': 5.291746484074219}
{'ticker1': 'FRME', 'ticker2': 'SSB', 'total_profit': 491.86886028430786, 'hit_rate': 0.6875, 'ending_cash': 10491.86886028431, 'std_deviation': 0.2537850362954508, 'trade_amounts': 80, 'avg_profit': 6.148360753553846}
{'ticker1': 'MLM', 'ticker2': 'VMC', 'total_profit': 475.77663996270604, 'hit_rate': 0.6923076923076923, 'ending_cash': 10475.776639962705, 'std_deviation': 0.2297372324285015, 'trade_amounts': 78, 'avg_profit': 6.099700512342384}
{'ticker1': 'PPBI', 'ticker2': 'SFNC', 'total_profit': 475.5399580413097, 'hit_rate': 0.75, 'ending_cash': 10475.539958041303, 'std_deviation': 0.24213142034039944, 'trade_amounts': 88, 'avg_profit': 5.403863159560339}
{'ticker1': 'FFBC', 'ticker2': 'HOMB', 'total_profit': 474.9472401553479, 'hit_rate': 0.7386363636363636, 'ending_cash': 10474.947240155352, 'std_deviation': 0.2850112563975654, 'trade_amounts': 88, 'avg_profit': 5.397127729038046}
{'ticker1': 'FFBC', 'ticker2': 'SSB', 'total_profit': 470.3020268378214, 'hit_rate': 0.6511627906976745, 'ending_cash': 10470.302026837815, 'std_deviation': 0.2917158483449046, 'trade_amounts': 86, 'avg_profit': 5.468628219044436}
{'ticker1': 'FRME', 'ticker2': 'HOMB', 'total_profit': 469.3279682953116, 'hit_rate': 0.6883116883116883, 'ending_cash': 10469.327968295316, 'std_deviation': 0.3213225020546524, 'trade_amounts': 77, 'avg_profit': 6.095168419419632}
{'ticker1': 'AUB', 'ticker2': 'CVBF', 'total_profit': 465.01828438124403, 'hit_rate': 0.6551724137931034, 'ending_cash': 10465.018284381244, 'std_deviation': 0.24857892483954058, 'trade_amounts': 87, 'avg_profit': 5.345037751508554}
{'ticker1': 'HOMB', 'ticker2': 'PB', 'total_profit': 458.5560355064606, 'hit_rate': 0.7380952380952381, 'ending_cash': 10458.556035506459, 'std_deviation': 0.2820415872328356, 'trade_amounts': 84, 'avg_profit': 5.45900042269596}
{'ticker1': 'BRKL', 'ticker2': 'WSFS', 'total_profit': 452.0632720636283, 'hit_rate': 0.5925925925925926, 'ending_cash': 10452.06327206363, 'std_deviation': 0.3487283470621432, 'trade_amounts': 81, 'avg_profit': 5.58102805016825}
{'ticker1': 'DJT', 'ticker2': 'INTZ', 'total_profit': 447.70123723034425, 'hit_rate': 0.6944444444444444, 'ending_cash': 10447.70123723034, 'std_deviation': 1.6024245516570867, 'trade_amounts': 144, 'avg_profit': 3.109036369655169}
{'ticker1': 'BRKL', 'ticker2': 'PB', 'total_profit': 443.76129275976854, 'hit_rate': 0.6666666666666666, 'ending_cash': 10443.76129275978, 'std_deviation': 0.35559654729238493, 'trade_amounts': 84, 'avg_profit': 5.282872532854388}
{'ticker1': 'AUB', 'ticker2': 'SSB', 'total_profit': 436.7691118640521, 'hit_rate': 0.6304347826086957, 'ending_cash': 10436.769111864056, 'std_deviation': 0.21573497851334952, 'trade_amounts': 92, 'avg_profit': 4.747490346348393}
{'ticker1': 'CLSK', 'ticker2': 'COIN', 'total_profit': 423.63835876113995, 'hit_rate': 0.6086956521739131, 'ending_cash': 10423.638358761147, 'std_deviation': 0.5675347270447897, 'trade_amounts': 138, 'avg_profit': 3.0698431794285517}
{'ticker1': 'HOMB', 'ticker2': 'UBSI', 'total_profit': 420.993989363364, 'hit_rate': 0.691358024691358, 'ending_cash': 10420.993989363365, 'std_deviation': 0.297160095081112, 'trade_amounts': 81, 'avg_profit': 5.197456658806961}
{'ticker1': 'BRKL', 'ticker2': 'CVBF', 'total_profit': 416.0916898103279, 'hit_rate': 0.6708860759493671, 'ending_cash': 10416.091689810333, 'std_deviation': 0.35969963404327476, 'trade_amounts': 79, 'avg_profit': 5.266983415320605}
{'ticker1': 'CVBF', 'ticker2': 'IBOC', 'total_profit': 414.75443968620056, 'hit_rate': 0.6575342465753424, 'ending_cash': 10414.754439686192, 'std_deviation': 0.34645719220224247, 'trade_amounts': 73, 'avg_profit': 5.6815676669342565}
{'ticker1': 'CMS', 'ticker2': 'OGE', 'total_profit': 411.7432228175972, 'hit_rate': 0.7191011235955056, 'ending_cash': 10411.7432228176, 'std_deviation': 0.2031910089190842, 'trade_amounts': 89, 'avg_profit': 4.626328346265137}
{'ticker1': 'FHB', 'ticker2': 'SSB', 'total_profit': 405.69265405313655, 'hit_rate': 0.6626506024096386, 'ending_cash': 10405.692654053137, 'std_deviation': 0.3316236940766789, 'trade_amounts': 83, 'avg_profit': 4.887863301845017}
{'ticker1': 'CVBF', 'ticker2': 'PPBI', 'total_profit': 401.7444605045926, 'hit_rate': 0.7386363636363636, 'ending_cash': 10401.744460504593, 'std_deviation': 0.3252897270286935, 'trade_amounts': 88, 'avg_profit': 4.56527796027946}
{'ticker1': 'ASB', 'ticker2': 'CVBF', 'total_profit': 396.880039361705, 'hit_rate': 0.6708860759493671, 'ending_cash': 10396.880039361698, 'std_deviation': 0.2815591371304596, 'trade_amounts': 79, 'avg_profit': 5.023797966603859}
{'ticker1': 'CBU', 'ticker2': 'FHB', 'total_profit': 395.5575277149339, 'hit_rate': 0.6891891891891891, 'ending_cash': 10395.557527714936, 'std_deviation': 0.38808118352282694, 'trade_amounts': 74, 'avg_profit': 5.345371996147755}
{'ticker1': 'FIBK', 'ticker2': 'HOMB', 'total_profit': 394.46381904287705, 'hit_rate': 0.6629213483146067, 'ending_cash': 10394.463819042878, 'std_deviation': 0.37184805171553087, 'trade_amounts': 89, 'avg_profit': 4.432177742054798}
{'ticker1': 'CVBF', 'ticker2': 'FHB', 'total_profit': 377.0948634589118, 'hit_rate': 0.6629213483146067, 'ending_cash': 10377.094863458919, 'std_deviation': 0.24772390942520475, 'trade_amounts': 89, 'avg_profit': 4.237020937740582}
{'ticker1': 'JBGS', 'ticker2': 'KRG', 'total_profit': 372.7689040053066, 'hit_rate': 0.7021276595744681, 'ending_cash': 10372.768904005312, 'std_deviation': 0.30436707497085813, 'trade_amounts': 94, 'avg_profit': 3.965626638354325}
{'ticker1': 'FHB', 'ticker2': 'HOMB', 'total_profit': 368.50150777941786, 'hit_rate': 0.6666666666666666, 'ending_cash': 10368.501507779418, 'std_deviation': 0.2659294001294947, 'trade_amounts': 87, 'avg_profit': 4.235649514705952}
{'ticker1': 'FHB', 'ticker2': 'FIBK', 'total_profit': 361.85024274633327, 'hit_rate': 0.6222222222222222, 'ending_cash': 10361.850242746339, 'std_deviation': 0.33966873138713294, 'trade_amounts': 90, 'avg_profit': 4.020558252737039}
{'ticker1': 'HOMB', 'ticker2': 'PPBI', 'total_profit': 350.93474216718363, 'hit_rate': 0.6753246753246753, 'ending_cash': 10350.934742167176, 'std_deviation': 0.3803551929427364, 'trade_amounts': 77, 'avg_profit': 4.557594054119268}
{'ticker1': 'AVNT', 'ticker2': 'KMT', 'total_profit': 349.90108195765947, 'hit_rate': 0.6025641025641025, 'ending_cash': 10349.901081957658, 'std_deviation': 0.2993718498868997, 'trade_amounts': 78, 'avg_profit': 4.485911307149482}
{'ticker1': 'SFNC', 'ticker2': 'UMBF', 'total_profit': 334.74801197549743, 'hit_rate': 0.5949367088607594, 'ending_cash': 10334.748011975498, 'std_deviation': 0.3214148400132214, 'trade_amounts': 79, 'avg_profit': 4.237316607284779}
{'ticker1': 'BRKL', 'ticker2': 'VBTX', 'total_profit': 333.8817144807116, 'hit_rate': 0.6567164179104478, 'ending_cash': 10333.881714480707, 'std_deviation': 0.5367725030202448, 'trade_amounts': 67, 'avg_profit': 4.9833091713539}
{'ticker1': 'DTE', 'ticker2': 'OGE', 'total_profit': 323.7910657575766, 'hit_rate': 0.5875, 'ending_cash': 10323.791065757578, 'std_deviation': 0.2221481892689891, 'trade_amounts': 80, 'avg_profit': 4.047388321969707}
{'ticker1': 'ESNT', 'ticker2': 'MTG', 'total_profit': 316.8678227900798, 'hit_rate': 0.5789473684210527, 'ending_cash': 10316.867822790075, 'std_deviation': 0.19596654385288, 'trade_amounts': 76, 'avg_profit': 4.169313457764206}
{'ticker1': 'CVBF', 'ticker2': 'SNV', 'total_profit': 313.44441806121824, 'hit_rate': 0.5866666666666667, 'ending_cash': 10313.444418061214, 'std_deviation': 0.23707418731170354, 'trade_amounts': 75, 'avg_profit': 4.179258907482911}
{'ticker1': 'BRKL', 'ticker2': 'SFNC', 'total_profit': 313.34432788716094, 'hit_rate': 0.625, 'ending_cash': 10313.344327887162, 'std_deviation': 0.2351948769544384, 'trade_amounts': 80, 'avg_profit': 3.9168040985895125}
{'ticker1': 'GMS', 'ticker2': 'REZI', 'total_profit': 310.10550085735156, 'hit_rate': 0.5454545454545454, 'ending_cash': 10310.105500857355, 'std_deviation': 0.37564746770477614, 'trade_amounts': 77, 'avg_profit': 4.027344166978591}
{'ticker1': 'HOMB', 'ticker2': 'SSB', 'total_profit': 303.1594701290906, 'hit_rate': 0.6329113924050633, 'ending_cash': 10303.159470129089, 'std_deviation': 0.352464531814998, 'trade_amounts': 79, 'avg_profit': 3.8374616472036793}
{'ticker1': 'BRKL', 'ticker2': 'FRME', 'total_profit': 295.72723390743386, 'hit_rate': 0.7051282051282052, 'ending_cash': 10295.72723390743, 'std_deviation': 0.27903798262070395, 'trade_amounts': 78, 'avg_profit': 3.791374793685051}
{'ticker1': 'PPBI', 'ticker2': 'WSFS', 'total_profit': 287.166497388581, 'hit_rate': 0.6708860759493671, 'ending_cash': 10287.16649738858, 'std_deviation': 0.3743628072861342, 'trade_amounts': 79, 'avg_profit': 3.635018954285835}
{'ticker1': 'PPBI', 'ticker2': 'SSB', 'total_profit': 271.40204312083006, 'hit_rate': 0.6179775280898876, 'ending_cash': 10271.402043120826, 'std_deviation': 0.2991461741883581, 'trade_amounts': 89, 'avg_profit': 3.0494611586610123}
{'ticker1': 'AEE', 'ticker2': 'DTE', 'total_profit': 261.3509515405036, 'hit_rate': 0.6704545454545454, 'ending_cash': 10261.350951540502, 'std_deviation': 0.17557840934464608, 'trade_amounts': 88, 'avg_profit': 2.969897176596631}
{'ticker1': 'DTE', 'ticker2': 'ETR', 'total_profit': 260.2239112289815, 'hit_rate': 0.6931818181818182, 'ending_cash': 10260.223911228986, 'std_deviation': 0.23540854426353036, 'trade_amounts': 88, 'avg_profit': 2.9570899003293354}
{'ticker1': 'AEE', 'ticker2': 'CMS', 'total_profit': 252.43872700860894, 'hit_rate': 0.627906976744186, 'ending_cash': 10252.438727008608, 'std_deviation': 0.16253659484982186, 'trade_amounts': 86, 'avg_profit': 2.935334034983824}
{'ticker1': 'CVBF', 'ticker2': 'SSB', 'total_profit': 241.5795168720867, 'hit_rate': 0.6219512195121951, 'ending_cash': 10241.579516872078, 'std_deviation': 0.301222352611893, 'trade_amounts': 82, 'avg_profit': 2.946091669171788}
{'ticker1': 'BRKL', 'ticker2': 'FHB', 'total_profit': 232.16935353410818, 'hit_rate': 0.5375, 'ending_cash': 10232.16935353411, 'std_deviation': 0.35601988133024226, 'trade_amounts': 80, 'avg_profit': 2.902116919176352}
{'ticker1': 'SSB', 'ticker2': 'WSFS', 'total_profit': 230.59737612625696, 'hit_rate': 0.6373626373626373, 'ending_cash': 10230.59737612626, 'std_deviation': 0.38179430579056267, 'trade_amounts': 91, 'avg_profit': 2.534037100288535}
{'ticker1': 'AEE', 'ticker2': 'OGE', 'total_profit': 223.66521859311968, 'hit_rate': 0.6296296296296297, 'ending_cash': 10223.665218593116, 'std_deviation': 0.17498947133673529, 'trade_amounts': 81, 'avg_profit': 2.761298994976786}
{'ticker1': 'CMS', 'ticker2': 'DTE', 'total_profit': 220.0224012118828, 'hit_rate': 0.6623376623376623, 'ending_cash': 10220.022401211878, 'std_deviation': 0.15742154045295886, 'trade_amounts': 77, 'avg_profit': 2.857433781972504}
{'ticker1': 'CBU', 'ticker2': 'CVBF', 'total_profit': 213.82032207707687, 'hit_rate': 0.6438356164383562, 'ending_cash': 10213.820322077077, 'std_deviation': 0.3325474514846369, 'trade_amounts': 73, 'avg_profit': 2.9290455079051636}
{'ticker1': 'BRKL', 'ticker2': 'UBSI', 'total_profit': 181.2015241993263, 'hit_rate': 0.6233766233766234, 'ending_cash': 10181.201524199332, 'std_deviation': 0.24433283723602187, 'trade_amounts': 77, 'avg_profit': 2.3532665480431993}
{'ticker1': 'FIBK', 'ticker2': 'SFNC', 'total_profit': 165.36822125522252, 'hit_rate': 0.6071428571428571, 'ending_cash': 10165.368221255227, 'std_deviation': 0.30805932247857304, 'trade_amounts': 84, 'avg_profit': 1.968669300657411}
{'ticker1': 'CVBF', 'ticker2': 'PB', 'total_profit': 161.07315288830273, 'hit_rate': 0.4810126582278481, 'ending_cash': 10161.073152888299, 'std_deviation': 0.32566858071131294, 'trade_amounts': 79, 'avg_profit': 2.0389006694721865}
{'ticker1': 'COIN', 'ticker2': 'MARA', 'total_profit': 140.7479548720185, 'hit_rate': 0.5857142857142857, 'ending_cash': 10140.747954872011, 'std_deviation': 0.6728416321092738, 'trade_amounts': 140, 'avg_profit': 1.0053425348001324}
{'ticker1': 'CVBF', 'ticker2': 'HOMB', 'total_profit': 140.5789549013497, 'hit_rate': 0.6538461538461539, 'ending_cash': 10140.578954901344, 'std_deviation': 0.2962834375513533, 'trade_amounts': 78, 'avg_profit': 1.8022942936070463}
{'ticker1': 'SFNC', 'ticker2': 'SSB', 'total_profit': 125.3774150223588, 'hit_rate': 0.5421686746987951, 'ending_cash': 10125.377415022362, 'std_deviation': 0.26697095543247357, 'trade_amounts': 83, 'avg_profit': 1.5105712653296235}
{'ticker1': 'PB', 'ticker2': 'SSB', 'total_profit': 124.09437154939272, 'hit_rate': 0.6125, 'ending_cash': 10124.094371549396, 'std_deviation': 0.2967646115541833, 'trade_amounts': 80, 'avg_profit': 1.551179644367409}
{'ticker1': 'FIBK', 'ticker2': 'WSFS', 'total_profit': 121.96959759847017, 'hit_rate': 0.5977011494252874, 'ending_cash': 10121.969597598469, 'std_deviation': 0.3329601109405424, 'trade_amounts': 87, 'avg_profit': 1.4019493976835657}
{'ticker1': 'CVBF', 'ticker2': 'WSFS', 'total_profit': 115.67157991874394, 'hit_rate': 0.5342465753424658, 'ending_cash': 10115.671579918735, 'std_deviation': 0.4210677716019167, 'trade_amounts': 73, 'avg_profit': 1.5845421906677253}
{'ticker1': 'AVNT', 'ticker2': 'UBSI', 'total_profit': 108.58521840749799, 'hit_rate': 0.6296296296296297, 'ending_cash': 10108.585218407497, 'std_deviation': 0.3374559935185105, 'trade_amounts': 81, 'avg_profit': 1.3405582519444197}
{'ticker1': 'CVBF', 'ticker2': 'UBSI', 'total_profit': 91.1620223738382, 'hit_rate': 0.6075949367088608, 'ending_cash': 10091.162022373835, 'std_deviation': 0.2581464436794566, 'trade_amounts': 79, 'avg_profit': 1.1539496503017481}
{'ticker1': 'CMS', 'ticker2': 'FE', 'total_profit': 91.13082729807816, 'hit_rate': 0.6025641025641025, 'ending_cash': 10091.130827298079, 'std_deviation': 0.18421727311214267, 'trade_amounts': 78, 'avg_profit': 1.1683439397189501}
{'ticker1': 'CVBF', 'ticker2': 'FRME', 'total_profit': 70.73974667538333, 'hit_rate': 0.6133333333333333, 'ending_cash': 10070.739746675386, 'std_deviation': 0.2563688123652359, 'trade_amounts': 75, 'avg_profit': 0.9431966223384443}
{'ticker1': 'BRY', 'ticker2': 'MUR', 'total_profit': 64.5996334023981, 'hit_rate': 0.4868421052631579, 'ending_cash': 10064.599633402404, 'std_deviation': 0.23068265742381966, 'trade_amounts': 76, 'avg_profit': 0.8499951763473438}
{'ticker1': 'BRKL', 'ticker2': 'SSB', 'total_profit': 51.22127804980779, 'hit_rate': 0.5609756097560976, 'ending_cash': 10051.22127804981, 'std_deviation': 0.30291970411497254, 'trade_amounts': 82, 'avg_profit': 0.6246497323147291}
{'ticker1': 'KMT', 'ticker2': 'SFNC', 'total_profit': 45.50643576772029, 'hit_rate': 0.7088607594936709, 'ending_cash': 10045.506435767715, 'std_deviation': 0.39880397870472956, 'trade_amounts': 79, 'avg_profit': 0.5760308325027889}
{'ticker1': 'CMS', 'ticker2': 'ETR', 'total_profit': 16.3085697422813, 'hit_rate': 0.6493506493506493, 'ending_cash': 10016.308569742287, 'std_deviation': 0.22109678611935918, 'trade_amounts': 77, 'avg_profit': 0.2117996070426139}
{'ticker1': 'BRKL', 'ticker2': 'PPBI', 'total_profit': -28.079991152155742, 'hit_rate': 0.6623376623376623, 'ending_cash': 9971.920008847843, 'std_deviation': 0.42070172792926713, 'trade_amounts': 77, 'avg_profit': -0.3646752097682554}
{'ticker1': 'CVBF', 'ticker2': 'FFBC', 'total_profit': -59.45190310780422, 'hit_rate': 0.6708860759493671, 'ending_cash': 9940.548096892193, 'std_deviation': 0.24383820288262292, 'trade_amounts': 79, 'avg_profit': -0.7525557355418264}
{'ticker1': 'CVBF', 'ticker2': 'FIBK', 'total_profit': -80.81700527028228, 'hit_rate': 0.6081081081081081, 'ending_cash': 9919.182994729717, 'std_deviation': 0.328928413219672, 'trade_amounts': 74, 'avg_profit': -1.092121692841652}
{'ticker1': 'KMT', 'ticker2': 'MWA', 'total_profit': -96.2041873199746, 'hit_rate': 0.569620253164557, 'ending_cash': 9903.795812680022, 'std_deviation': 0.27038754158067174, 'trade_amounts': 79, 'avg_profit': -1.2177745230376529}
{'ticker1': 'MWA', 'ticker2': 'PH', 'total_profit': -174.93335196182176, 'hit_rate': 0.5394736842105263, 'ending_cash': 9825.066648038177, 'std_deviation': 0.31417779712914806, 'trade_amounts': 76, 'avg_profit': -2.3017546310766024}
{'ticker1': 'BRKL', 'ticker2': 'FIBK', 'total_profit': -206.80926159777346, 'hit_rate': 0.6410256410256411, 'ending_cash': 9793.190738402234, 'std_deviation': 0.40908453890859436, 'trade_amounts': 78, 'avg_profit': -2.6514007897150456}
{'ticker1': 'MLR', 'ticker2': 'NSIT', 'total_profit': -724.2169671699716, 'hit_rate': 0.5930232558139535, 'ending_cash': 9275.783032830032, 'std_deviation': 1.423979592037884, 'trade_amounts': 86, 'avg_profit': -8.421127525232231}
